customer_id,age,income,region,education,satisfaction_level,signup_date,total_purchases,total_spent,avg_order_value,last_purchase_date,purchased,product_id,price,rating,first_name,last_name,phone_verified,loyalty_tier,days_since_signup,days_since_last_purchase,customer_numeric_id,customer_id_flag_suffix,region_label,loyalty_tier_label,gender_Female,gender_Male,gender_Other,category_Apparel,category_Beauty,category_Books,category_Electronics,category_Home & Kitchen,category_Sports,category_Toys,education_ordinal,satisfaction_ordinal,income_group,income_group_encoded,age_standard,income_standard,total_spent_standard,avg_order_value_standard,price_standard,purchase_per_day,income_log,income_sqrt,days_since_signup_reciprocal,total_spent_yeojohnson,income_boxcox,income_binned_quantile,frequent_buyer
CUST0304,52.0,72925.44,East,High School,High,2022-01-24,3,426.66,142.22,2024-03-24,1,P034,369.95,3.9,Avery,Davis,True,Platinum,859,69,304,0,1,2,True,False,False,False,False,False,False,False,True,False,0,2,Very High,3,0.32952546959027385,0.7436557015441295,0.0473516125226684,0.32987071506962357,1.113320035121248,0.0034924330616996507,11.197206540855673,270.04710700172296,0.001164144340347563,0.3879962961097462,0.7648499150577803,Q4,0
CUST0305,36.0,86785.146,South,Bachelors,High,2022-08-31,5,408.29999999999995,81.66,2023-10-12,1,P024,473.72,3.4,Avery,Miller,True,Gold,640,233,305,0,3,1,True,False,False,False,True,False,False,False,False,False,1,2,Very High,3,-0.5307420401089131,1.4328707026507086,-0.004963243767878743,-0.21765712246662014,1.8470787268163618,0.0078125,11.371202279614751,294.5931872939359,0.001562499975585938,0.32466616782094787,1.3887009444897553,Q4,1
CUST0306,65.0,54642.13,North,Bachelors,Very High,2022-03-22,5,453.64,90.728,2024-03-10,1,P039,70.18,4.9,Jamie,Johnson,False,Bronze,802,83,306,0,2,0,False,True,False,False,False,True,False,False,False,False,1,3,Mid,1,1.0284928212208633,-0.16553613281959662,0.12422823685376616,-0.13567260412483254,-1.0063565863439554,0.006234413965087282,10.908578776645,233.75656140523628,0.0012468827774702897,0.47661242087792693,-0.11384493036944969,Q2,1
CUST0307,33.0,66536.27,North,PhD,High,2021-04-30,4,552.9,138.225,2024-03-10,1,P014,492.89,3.7,Morgan,Lee,True,Bronze,1128,83,307,0,2,0,False,True,False,False,True,False,False,False,False,False,3,2,High,2,-0.6920421981775107,0.4259352673141304,0.40705899041584076,0.2937515983100909,1.9826299855596912,0.0035460992907801418,11.105517520777687,257.94625409181657,0.0008865248148357729,0.7652355171822401,0.46591260142095337,Q3,0
CUST0308,20.0,51905.56,Central,Bachelors,Low,2024-04-01,4,453.25,113.3125,2024-01-24,1,P020,209.32,3.2,Jordan,Davis,False,Silver,61,129,308,0,0,3,False,True,False,False,False,False,False,True,False,False,1,0,Mid,1,-1.3910095498081,-0.3016201951783676,0.12311697356654869,0.06851567934341875,-0.02249627640410682,0.06557377049180328,10.85720045808371,227.8279175167082,0.016393439935501648,0.4753667276029804,-0.2521920271341113,Q2,0
CUST0309,45.2,54563.01,West,Bachelors,Very High,2024-01-16,5,595.0899999999999,119.01799999999999,2023-12-30,1,P023,185.73,4.4,Casey,Lee,False,Gold,137,154,309,0,4,1,True,False,False,False,False,False,False,False,False,True,1,3,Mid,1,-0.03608822203188045,-0.1694706095601241,0.527274882948421,0.12009956436757711,-0.18930139866572127,0.0364963503649635,10.907129786884015,233.587264207619,0.007299269540199303,0.8735334371785384,-0.11781639864847666,Q2,1
CUST0310,41.0,134854.258,Central,Bachelors,Medium,2021-05-05,1,110.88,110.88,2023-09-14,1,P024,473.72,3.4,Casey,Miller,True,Gold,1123,261,310,0,0,1,True,False,False,False,True,False,False,False,False,False,1,1,Very High,3,-0.2619084433279172,3.8232499127344077,-0.8524297229582094,0.04652325092850931,1.8470787268163618,0.0008904719501335708,11.811957319279735,367.22507811967307,0.000890471942204168,-1.4629925698194133,3.362452809698359,Q4,0
CUST0311,50.0,26102.64,Central,Bachelors,Medium,2022-10-05,2,371.12,185.56,2024-01-09,1,P039,70.18,4.9,Alex,Garcia,False,Bronze,605,144,311,0,0,0,False,True,False,False,False,True,False,False,False,False,1,1,Low,0,0.22199203087787547,-1.584746946665952,-0.11090367714928032,0.7217111456974439,-1.0063565863439554,0.003305785123966942,10.169830047188173,161.56311460231262,0.0016528925346629333,0.18788204551076232,-1.689207493238219,Q1,0
CUST0312,41.0,65221.36,Central,Masters,Medium,2021-04-28,2,261.84000000000003,130.92000000000002,2023-09-29,1,P018,446.32,3.6,Drew,Brown,True,Silver,1130,246,312,0,0,3,True,False,False,False,False,False,False,False,False,True,2,1,High,2,-0.2619084433279172,0.3605474663676273,-0.4222853490137122,0.22770650496130876,1.6533330570423797,0.0017699115044247787,11.085557633907898,255.38472937902924,0.0008849557443809227,-0.3039025509561125,0.40338312470627385,Q3,0
CUST0313,69.0,40491.45,North,High School,Medium,2021-04-13,4,446.41,111.6025,2024-02-26,1,P039,70.18,4.9,Sam,Clark,True,Silver,1145,96,313,0,2,3,False,True,False,False,False,True,False,False,False,False,0,1,Low,0,1.24355969864566,-0.8692206793647292,0.10362712514458029,0.053055431619063176,-1.0063565863439554,0.0034934497816593887,10.608870815963222,201.2248742079368,0.0008733624377872276,0.45335578932498033,-0.8539485949265848,Q1,0
CUST0314,28.0,51385.75,North,Bachelors,Medium,2024-04-11,4,307.5,76.875,2024-01-02,1,P037,77.01,4.6,Drew,Davis,True,Gold,51,151,314,0,2,1,False,True,False,True,False,False,False,False,False,False,1,1,Mid,1,-0.9608757949585066,-0.32746928964871275,-0.2921820626179403,-0.2609186928531942,-0.958061589097375,0.0784313725490196,10.847135636110572,226.68425176884256,0.01960783929258053,-0.07880067989827134,-0.2787058866434895,Q2,0
CUST-0315A,66.0,60165.53,Central,Masters,Very High,2023-09-04,6,623.01,103.835,2024-03-01,1,P031,126.52,3.6,Morgan,Garcia,True,Gold,271,92,315,1,0,1,False,False,True,False,False,True,False,False,False,False,2,3,High,2,1.0822595405770625,0.10913131951395813,0.6068299367410176,-0.01717116147972777,-0.6079758916335122,0.02214022140221402,11.00487149661624,245.2866282535597,0.0036900367642052857,0.9413438321159208,0.1594783384176426,Q3,1
CUST0316,25.0,17466.08,North,Bachelors,High,2023-10-27,4,280.65,70.1625,2024-03-28,1,P023,185.73,4.4,Sam,Moore,True,Gold,218,65,316,0,2,1,True,False,False,False,False,False,False,False,False,True,1,2,Low,0,-1.122175953027104,-2.0142255164102916,-0.36868826585329906,-0.3216069459816955,-0.18930139866572127,0.01834862385321101,9.768073245483171,132.15929781895787,0.004587155752882764,-0.20707204021886483,-2.2554383735517405,Q1,0
CUST0317,53.0,21495.72,West,High School,High,2023-12-24,6,587.3299999999999,97.88833333333332,2024-05-05,1,P038,242.83,2.9,Jordan,Smith,False,Gold,160,27,317,0,4,1,True,False,False,False,False,False,False,False,True,False,0,2,Low,0,0.38329218894647304,-1.8138397119019478,0.5051635929258369,-0.07093545376091775,0.21445326352750413,0.0375,9.975655644338042,146.614187580875,0.006249999609375024,0.8541612934236378,-1.98309649955912,Q1,1
CUST0318,55.0,49604.71,Central,Bachelors,Low,2021-11-19,6,616.84,102.80666666666667,2024-04-01,1,P012,15.62,4.1,Casey,Wilson,False,Gold,925,61,318,0,0,1,False,True,False,False,False,True,False,False,False,False,1,0,Mid,1,0.4908256276588714,-0.41603678780277625,0.589249181658628,-0.026468405968935675,-1.3921508835289356,0.006486486486486486,10.81186122705485,222.72114852433748,0.0010810810693937182,0.9266051567296374,-0.3701439395406695,Q2,1
CUST0319,57.0,63182.14,North,Masters,High,2021-04-27,2,388.86,194.43,2023-07-14,1,P021,57.84,4.5,Jordan,Johnson,False,Silver,1131,323,319,0,2,3,True,False,False,False,True,False,False,False,False,False,2,2,High,2,0.5983590663712698,0.2591412017212805,-0.06035544454610475,0.8019055300922009,-1.093612847840705,0.0017683465959328027,11.05379277239303,251.3605776568792,0.0008841732901487773,0.25466097285046735,0.3056859822411357,Q3,0
CUST0320,37.0,60411.64400000001,South,High School,Very High,2023-11-07,2,269.91999999999996,134.95999999999998,2024-01-13,1,P029,197.28,2.6,Drew,Brown,True,Silver,207,140,320,0,3,3,True,False,False,False,False,False,False,True,False,False,0,3,High,2,-0.4769753207527139,0.12137006835771792,-0.3992622532170011,0.26423247034516617,-0.10763123494712658,0.00966183574879227,11.008953699763161,245.78780278931663,0.0048309176410184715,-0.26154264859678983,0.1714847249328761,Q3,0
CUST0321,52.0,26356.34,Central,Masters,High,2021-06-14,6,2378.05,533.4316666666666,2024-03-27,1,P031,126.52,3.6,Drew,Clark,True,Bronze,1083,66,321,0,0,0,False,True,False,False,False,True,False,False,False,False,2,2,Low,0,0.32952546959027385,-1.5721309614653467,5.607628704941536,3.8668469018092164,-0.6079758916335122,0.00554016620498615,10.17950207305423,162.3463581359311,0.0009233610256384024,3.0218803147352613,-1.6734792130364071,Q1,1
C0322X,65.0,57767.426,Central,Masters,Low,2022-01-16,10,687.7,68.77000000000001,2024-05-23,1,P034,369.95,3.9,Riley,Wilson,True,Bronze,867,9,322,1,0,0,True,False,False,False,False,False,False,False,True,False,2,0,High,2,1.0284928212208633,-0.010121516802605332,0.7911571727669156,-0.3341966506344235,1.113320035121248,0.011534025374855825,10.964197642428713,240.3485510669869,0.0011534025241822085,1.0881998174083314,0.04173723488615941,Q3,1
CUST0323,42.0,50588.75,West,Bachelors,Low,2021-05-21,2,108.88,54.44,2023-12-01,1,P011,191.14,2.9,Sam,Lee,True,Bronze,1107,183,323,0,4,0,True,False,False,False,False,False,True,False,False,False,1,0,Mid,1,-0.20814172397171798,-0.367102479261966,-0.8581285090465043,-0.46375533478063186,-0.1510472354001285,0.0018066847335140017,10.831504265585691,224.9194300188403,0.0009033423585967267,-1.4867400576043002,-0.31950889752611744,Q2,0
CUST0324,40.2,39103.17,East,PhD,Medium,2024-05-03,7,1017.36,145.33714285714285,2024-05-23,1,P007,154.24,3.9,Jamie,Davis,False,Gold,29,9,324,0,1,1,True,False,False,False,False,True,False,False,False,False,3,1,Low,0,-0.3049218188128764,-0.9382570212421285,1.7304880837005598,0.3580530546974798,-0.4119674987088851,0.2413793103448276,10.57398438990316,197.7452148599303,0.03448274673008733,1.6805107433514714,-0.9302803036892839,Q1,1
CUST0325,42.0,43326.07,East,Masters,Low,2021-05-20,6,713.38,118.89666666666666,2023-12-30,1,P001,16.27,4.9,Jordan,Wilson,True,Gold,1108,154,325,0,1,1,False,True,False,False,False,False,False,False,False,True,2,0,Low,0,-0.20814172397171798,-0.728260789852157,0.8643295861406215,0.11900257992865604,-1.3875547271291877,0.005415162454873646,10.676532891861381,208.149153253142,0.0009025270676667232,1.142959916157112,-0.7003878739427619,Q1,1
CUST0326,46.0,69433.43,West,Masters,Medium,2024-10-14,4,532.12,133.03,2023-07-27,1,P040,147.94,4.8,Jordan,Garcia,False,Bronze,-135,310,326,0,4,0,True,False,False,False,False,False,False,True,False,False,2,1,High,2,0.006925153453078743,0.5700051438761534,0.3478486029584571,0.24678318490188778,-0.4565148607372095,-0.02962962962962963,11.148138132983346,263.5022390796708,-0.007407407956104293,0.7090411890411198,0.6024448688275519,Q3,0
CUST0327,35.0,59932.1,West,Masters,Very High,2022-04-27,9,514.41,64.30125,2024-04-04,1,P032,69.83,3.6,Taylor,Lee,True,Silver,766,58,327,0,4,3,True,False,False,False,False,True,False,False,False,False,2,3,High,2,-0.5845087594651123,0.09752332020226212,0.29738585214660584,-0.374598979300046,-1.0088314397899734,0.01174934725848564,11.000984219129286,244.81033474916862,0.0013054830116777676,0.6595157641484616,0.1480776510955528,Q3,1
CUST0328,63.0,55905.52,West,High School,Medium,2023-04-07,3,137.32,45.77333333333333,2024-04-24,1,P033,75.33,3.8,Taylor,Garcia,False,Silver,421,38,328,0,4,3,False,True,False,False,False,False,False,True,False,False,0,1,Mid,1,0.9209593825084649,-0.10271031672739082,-0.7770917708709512,-0.5421113661321418,-0.9699408856382616,0.007125890736342043,10.931436289193162,236.44348161875809,0.0023752968556936616,-1.181465101827211,-0.05065066499129705,Q2,0
CUST0329,35.0,59382.92,East,High School,Low,2021-09-03,4,487.78,121.945,2024-01-18,1,P019,162.38,4.8,Jordan,Johnson,False,Bronze,1002,135,329,0,1,0,True,False,False,False,False,False,False,False,True,False,0,0,High,2,-0.5845087594651123,0.07021371534428666,0.2215065153809596,0.14656280710979291,-0.35440947856435184,0.003992015968063872,10.991778761632256,243.68610957541262,0.0009980039820558484,0.581980096577341,0.12120520660204159,Q3,0
CUST-0330A,44.6,71705.76,West,Bachelors,Medium,2024-03-12,3,344.52,114.83999999999999,2024-05-28,1,P007,154.24,3.9,Sam,Smith,True,Platinum,81,4,330,1,4,2,True,False,False,False,False,True,False,False,False,False,1,1,Very High,3,-0.06834825364560004,0.6830034948847907,-0.1866975321236022,0.08232592986912228,-0.4119674987088851,0.037037037037037035,11.180340303872898,267.7793121210076,0.012345677488187963,0.08197843080463736,0.7083854502688217,Q4,0
CUST0331,52.0,53252.21,North,High School,Low,2022-05-20,4,442.84,110.71,2024-04-04,1,P006,354.83,2.6,Riley,Smith,False,Bronze,743,58,331,0,2,0,False,True,False,False,False,False,False,True,False,False,0,0,Mid,1,0.32952546959027385,-0.23465402856269937,0.0934547919769738,0.044986267236614294,1.0064063662532696,0.005383580080753701,10.882813363444944,230.7644036674634,0.0013458950020740915,0.44174292081682853,-0.18385641437218614,Q2,0
CUST0332,33.0,55977.74,Central,Bachelors,Low,2024-03-31,2,202.95,101.475,2024-01-14,1,P031,126.52,3.6,Alex,Moore,True,Bronze,62,139,332,0,0,0,False,True,False,False,False,True,False,False,False,False,1,0,Mid,1,-0.6920421981775107,-0.09911896295842068,-0.5900861053835549,-0.03850811155544664,-0.6079758916335122,0.03225806451612903,10.93272725477755,236.59615381489192,0.016129029656608118,-0.6553294142816154,-0.04705074951263466,Q2,0
CUST0333,58.0,75487.07,Central,Masters,Medium,2024-05-02,6,419.33000000000004,69.88833333333334,2024-04-05,1,P031,126.52,3.6,Jamie,Johnson,True,Gold,30,57,333,0,0,1,True,False,False,False,False,True,False,False,False,False,2,1,Very High,3,0.6521257857274689,0.871040353374742,0.026465561509067734,-0.3240857088965653,-0.6079758916335122,0.2,11.231729909506676,274.7491037292024,0.033333322222225924,0.3630218276534103,0.8825628318952966,Q4,1
CUST0334,53.0,49031.44,South,Masters,Medium,2021-03-23,5,241.13,48.226,2024-05-26,1,P037,77.01,4.6,Alex,Johnson,False,Bronze,1166,6,334,0,3,0,True,False,False,True,False,False,False,False,False,False,2,1,Mid,1,0.38329218894647304,-0.44454433938318977,-0.4812962789580057,-0.5199366092596646,-0.958061589097375,0.004288164665523156,10.800237398856744,221.43044054510662,0.0008576329257492888,-0.4182764093778518,-0.3997755372333082,Q2,1
CUST0335,150.0,66126.53,South,Bachelors,High,2024-06-22,4,306.34000000000003,76.58500000000001,2024-04-14,1,P040,147.94,4.8,Sam,Johnson,True,Silver,-21,48,335,0,3,3,True,False,False,False,False,False,False,True,False,False,1,2,High,2,5.598663966497794,0.40555973015963276,-0.2954873585491512,-0.2635406062099562,-0.4565148607372095,-0.19047619047619047,11.099340429298238,257.150792337881,-0.047619070294795375,-0.08412359526851178,0.44646623453849454,Q3,0
CUST0336,21.0,61672.152,Central,Masters,Very High,2021-06-17,5,496.47,99.29400000000001,2024-05-27,1,P032,69.83,3.6,Avery,Brown,False,Gold,1080,5,336,0,0,1,False,True,False,False,False,True,False,False,False,False,2,3,High,2,-1.3372428304519008,0.18405256844933954,0.24626774093460102,-0.05822670821440533,-1.0088314397899734,0.004629629629629629,11.029603977430199,248.33878472763774,0.0009259259173525379,0.6077051213944246,0.23275803958585908,Q3,1
CUST0337,50.0,47514.39,North,Masters,Medium,2023-05-09,6,439.16,73.19333333333334,2024-05-07,1,P032,69.83,3.6,Alex,Johnson,False,Gold,389,25,337,0,2,1,False,False,True,False,False,True,False,False,False,False,2,1,Mid,1,0.22199203087787547,-0.5199841515573252,0.08296902557451137,-0.29420493771001827,-1.0088314397899734,0.015424164524421594,10.768808937546067,217.97795760122168,0.00257069402131892,0.4296808725103607,-0.47867613773405754,Q2,1
CUST0338,31.0,53127.1,East,Bachelors,Medium,2024-09-08,5,719.5699999999999,143.914,2023-11-08,1,P014,492.89,3.7,Avery,Davis,False,Silver,-99,206,338,0,1,3,False,True,False,False,True,False,False,False,False,False,1,1,Mid,1,-0.7995756368899091,-0.24087549450060922,0.881967329083894,0.34518630550533014,1.9826299855596912,-0.050505050505050504,10.880461257465427,230.4931669269178,-0.010101011121314256,1.155885179908865,-0.1901839650412826,Q2,1
CUST0339,38.0,64274.91,East,High School,High,2024-04-10,4,318.46999999999997,79.61749999999999,2023-11-28,1,P036,322.89,4.0,Drew,Clark,False,Bronze,52,186,339,0,1,0,False,True,False,False,False,False,True,False,False,False,0,2,High,2,-0.4232086013965147,0.31348243210230303,-0.260924220923643,-0.2361235294707116,0.7805583117795112,0.07692307692307693,11.070940189949075,253.5249691844967,0.019230765532545088,-0.029363614710316028,0.35815065667387863,Q3,0
CUST0340,65.0,76495.28,North,Bachelors,Medium,2024-03-03,2,222.01999999999998,111.00999999999999,2024-04-04,1,P029,197.28,2.6,Sam,Clark,True,Bronze,90,58,340,0,2,0,True,False,False,False,False,False,False,True,False,False,1,1,Very High,3,1.0284928212208633,0.9211765868753414,-0.5357481800316632,0.04769859139878192,-0.10763123494712658,0.022222222222222223,11.244997391181293,276.5778009891611,0.011111109876543346,-0.532199542811686,0.928575702068563,Q4,0
CUST0341,37.0,56737.81,East,Masters,Medium,2023-12-07,4,193.82999999999998,48.457499999999996,2024-05-31,1,P007,154.24,3.9,Drew,Brown,True,Silver,177,1,341,0,1,3,False,True,False,False,False,True,False,False,False,False,2,1,Mid,1,-0.4769753207527139,-0.06132222716250425,-0.6160725699461795,-0.5178435991145252,-0.4119674987088851,0.022598870056497175,10.946213735284255,238.1969983018258,0.005649717194931232,-0.7180524364207033,-0.009244574922698878,Q2,0
CUST0342,25.0,28002.94,West,Bachelors,Very High,2022-10-10,3,394.0,131.33333333333334,2024-04-08,1,P013,208.99,3.3,Morgan,Lee,True,Bronze,600,54,342,0,4,0,False,True,False,True,False,False,False,False,False,False,1,3,Low,0,-1.122175953027104,-1.4902488911802994,-0.04570956429918697,0.231443484918073,-0.024829709653209412,0.005,10.240100493543729,167.3407900065014,0.0016666666388888895,0.27348118756680273,-1.5724323824017337,Q1,0
CUST0343,24.0,66366.03,Central,Bachelors,Low,2022-06-19,3,446.92,148.97333333333333,2024-05-09,1,P038,242.83,2.9,Sam,Brown,True,Platinum,713,23,343,0,0,2,False,True,False,False,False,False,False,False,True,False,1,0,High,2,-1.1759426723833033,0.41746957823036573,0.10508031559709546,0.3909281456535309,0.21445326352750413,0.004207573632538569,11.102955676005054,257.61605151853405,0.0014025245245087724,0.4550077249008455,0.45783716624477677,Q3,0
CUST0344,20.0,99169.16,Central,High School,High,2022-02-23,7,670.58,95.79714285714286,2024-04-09,1,P039,70.18,4.9,Casey,Clark,False,Platinum,829,53,344,0,0,2,False,True,False,False,False,True,False,False,False,False,0,2,Very High,3,-1.3910095498081,2.0487025408378896,0.7423755638511114,-0.08984207528180532,-1.0063565863439554,0.008443908323281062,11.504592441570015,314.911352605777,0.0012062726030606442,1.0506270655798151,1.9221318356038013,Q4,1
CUST-0345A,34.0,56956.04,North,Masters,High,2024-10-03,4,386.68,96.67,2024-01-13,1,P016,16.58,3.5,Sam,Lee,True,Gold,-124,140,345,1,2,1,False,True,False,False,False,True,False,False,False,False,2,2,Mid,1,-0.6382754788213114,-0.05047009294757278,-0.06656712138234619,-0.08195050355283182,-1.3853627140770004,-0.03225806451612903,10.950052578443428,238.6546458797733,-0.008064516779396515,0.24660902011102287,0.0015832617350929968,Q2,0
CUST0346,50.0,24242.18,East,Masters,Medium,2022-10-06,3,290.75,96.91666666666667,2024-03-23,1,P033,75.33,3.8,Riley,Miller,False,Silver,604,70,346,0,1,3,False,False,True,False,False,False,False,True,False,False,2,1,Low,0,0.22199203087787547,-1.677263839950611,-0.3399093961074099,-0.07972037035282728,-0.9699408856382616,0.004966887417218543,10.095890619697654,155.69900449264279,0.0016556291116617697,-0.15753649308154438,-1.8059319067640922,Q1,0
